,doi,bioActivity,collectionSpecie,collectionSite,collectionType,molType,molecularMass,monoisotropicMass,cLogP,tpsa,numberOfLipinskiViolations,numberOfH_bondAcceptors,numberOfH_bondDonors,numberOfRotableBonds,molecularVolume,smile
1159,10.1016/j.phytochem.2004.03.039,Antioxidant,Cheiloclinium cognatum (Hippocrateaceae),Goiania/GO,Plant Isolated,http://nubbe.db/ChemicalSubstance,"522,6292114","522,2617798","4,486999989","110,137001",1,7,2,3,"485,8299866",OC1=CC2=C(C(C=C3[C@](C)2CC[C@]4(C)C3=C(C)C[C@]5(C)[C@]([H])4C[C@](C)([C@@](OC)=O)[C@@H](O)C5=O)=O)C(C)=C1OC
1160,10.1016/j.phytochem.2004.03.039,Antioxidant,Cheiloclinium cognatum (Hippocrateaceae),Goiania/GO,Plant Isolated,http://nubbe.db/Triterpenoid,"478,6196899","478,2719116","4,877999783","83,83200073",0,5,2,2,"458,1029968",O=C2C(O)=C(C)C1=CC=C(C3=C(C)C[C@](C[C@H](O)[C@@](C)([C@@](OC)=O)C5)(C)[C@]5([H])[C@@](C)3CC4)[C@]4(C)C1=C2
1161,10.1016/j.phytochem.2004.03.039,Antioxidant,Cheiloclinium cognatum (Hippocrateaceae),Goiania/GO,Plant Isolated,http://nubbe.db/ChemicalCompound,"478,6196899","478,2719116","4,877999783","83,83200073",0,5,2,2,"458,1029968",O=C2C(O)=C(C)C1=CC=C(C3=C(C)C[C@](C[C@H](O)[C@@](C)([C@@](OC)=O)C5)(C)[C@]5([H])[C@@](C)3CC4)[C@]4(C)C1=C2
1162,10.1016/j.phytochem.2004.03.039,Antioxidant,Cheiloclinium cognatum (Hippocrateaceae),Goiania/GO,Plant Isolated,http://nubbe.db/Terpene,"478,6196899","478,2719116","4,877999783","83,83200073",0,5,2,2,"458,1029968",O=C2C(O)=C(C)C1=CC=C(C3=C(C)C[C@](C[C@H](O)[C@@](C)([C@@](OC)=O)C5)(C)[C@]5([H])[C@@](C)3CC4)[C@]4(C)C1=C2
1163,10.1016/j.phytochem.2004.03.039,Antioxidant,Cheiloclinium cognatum (Hippocrateaceae),Goiania/GO,Plant Isolated,http://nubbe.db/ChemicalSubstance,"478,6196899","478,2719116","4,877999783","83,83200073",0,5,2,2,"458,1029968",O=C2C(O)=C(C)C1=CC=C(C3=C(C)C[C@](C[C@H](O)[C@@](C)([C@@](OC)=O)C5)(C)[C@]5([H])[C@@](C)3CC4)[C@]4(C)C1=C2
1164,10.1016/j.phytochem.2004.03.039,Antioxidant,Cheiloclinium cognatum (Hippocrateaceae),Goiania/GO,Plant Isolated,http://nubbe.db/Triterpenoid,"494,6191101","494,2668457","3,963000059","104,0599976",0,6,3,2,"466,1470032",O=C5C(O)=C(C4=CC=C3C2=C(C[C@@]1(C)[C@@H]([C@@H]([C@@]([C@@](OC)=O)(C[C@@]([C@](CC[C@@](C4=C5)3C)2C)1[H])C)O)O)C)C
1165,10.1016/j.phytochem.2004.03.039,Antioxidant,Cheiloclinium cognatum (Hippocrateaceae),Goiania/GO,Plant Isolated,http://nubbe.db/ChemicalCompound,"494,6191101","494,2668457","3,963000059","104,0599976",0,6,3,2,"466,1470032",O=C5C(O)=C(C4=CC=C3C2=C(C[C@@]1(C)[C@@H]([C@@H]([C@@]([C@@](OC)=O)(C[C@@]([C@](CC[C@@](C4=C5)3C)2C)1[H])C)O)O)C)C
1166,10.1016/j.phytochem.2004.03.039,Antioxidant,Cheiloclinium cognatum (Hippocrateaceae),Goiania/GO,Plant Isolated,http://nubbe.db/Terpene,"494,6191101","494,2668457","3,963000059","104,0599976",0,6,3,2,"466,1470032",O=C5C(O)=C(C4=CC=C3C2=C(C[C@@]1(C)[C@@H]([C@@H]([C@@]([C@@](OC)=O)(C[C@@]([C@](CC[C@@](C4=C5)3C)2C)1[H])C)O)O)C)C
1167,10.1016/j.phytochem.2004.03.039,Antioxidant,Cheiloclinium cognatum (Hippocrateaceae),Goiania/GO,Plant Isolated,http://nubbe.db/ChemicalSubstance,"494,6191101","494,2668457","3,963000059","104,0599976",0,6,3,2,"466,1470032",O=C5C(O)=C(C4=CC=C3C2=C(C[C@@]1(C)[C@@H]([C@@H]([C@@]([C@@](OC)=O)(C[C@@]([C@](CC[C@@](C4=C5)3C)2C)1[H])C)O)O)C)C
1168,10.1016/S0031-9422(00)00285-5,,,,,,,,,,,,,,,
1169,10.1590/S0100-40422002000300002,,,,,,,,,,,,,,,
1170,10.1590/S0100-40422002000300002,Cytotoxic,Styrax camporum (Styracaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/Triterpenoid,"472,699707","472,3552551","5,873000145","77,75499725",1,4,3,1,"479,5329895",C[C@]35[C@](CC[C@@]1([H])C(C)([C@H]([C@H](C[C@]([C@]([H])2CC=C3[C@@]4([H])[C@@]([C@](O)=O)(CC5)CC[C@H]([C@@H]4C)C)1C)O)O)C)2C
1171,10.1590/S0100-40422002000300002,Cytotoxic,Styrax camporum (Styracaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"472,699707","472,3552551","5,873000145","77,75499725",1,4,3,1,"479,5329895",C[C@]35[C@](CC[C@@]1([H])C(C)([C@H]([C@H](C[C@]([C@]([H])2CC=C3[C@@]4([H])[C@@]([C@](O)=O)(CC5)CC[C@H]([C@@H]4C)C)1C)O)O)C)2C
1172,10.1590/S0100-40422002000300002,Cytotoxic,Styrax camporum (Styracaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/Terpene,"472,699707","472,3552551","5,873000145","77,75499725",1,4,3,1,"479,5329895",C[C@]35[C@](CC[C@@]1([H])C(C)([C@H]([C@H](C[C@]([C@]([H])2CC=C3[C@@]4([H])[C@@]([C@](O)=O)(CC5)CC[C@H]([C@@H]4C)C)1C)O)O)C)2C
1173,10.1590/S0100-40422002000300002,Cytotoxic,Styrax camporum (Styracaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"472,699707","472,3552551","5,873000145","77,75499725",1,4,3,1,"479,5329895",C[C@]35[C@](CC[C@@]1([H])C(C)([C@H]([C@H](C[C@]([C@]([H])2CC=C3[C@@]4([H])[C@@]([C@](O)=O)(CC5)CC[C@H]([C@@H]4C)C)1C)O)O)C)2C
1174,10.1055/s-2002-36346,Antibacterial,Stemodia foliosa (Scrophulariaceae),Recife/PE,Plant Isolated,http://nubbe.db/Lipids,"474,7586975","474,4072876","9,645000458","35,53900146",1,3,0,25,"523,7579956",CCCCCOC1=CC=C(CCOC(CCCCCCCCCCCCCCCCC)=O)C=C1
1175,10.1055/s-2002-36346,Antibacterial,Stemodia foliosa (Scrophulariaceae),Recife/PE,Plant Isolated,http://nubbe.db/ChemicalCompound,"474,7586975","474,4072876","9,645000458","35,53900146",1,3,0,25,"523,7579956",CCCCCOC1=CC=C(CCOC(CCCCCCCCCCCCCCCCC)=O)C=C1
1176,10.1055/s-2002-36346,Antibacterial,Stemodia foliosa (Scrophulariaceae),Recife/PE,Plant Isolated,http://nubbe.db/ChemicalSubstance,"474,7586975","474,4072876","9,645000458","35,53900146",1,3,0,25,"523,7579956",CCCCCOC1=CC=C(CCOC(CCCCCCCCCCCCCCCCC)=O)C=C1
1177,10.1590/S0103-50532001000300014,,,,,,,,,,,,,,,
1178,10.1016/S0031-9422(97)00167-2,,,,,,,,,,,,,,,
1179,10.1016/0031-9422(93)80055-W,,,,,,,,,,,,,,,
1180,ISSN 1424-6376,Antifungal,Cryptocarya aschersoniana (Lauraceae),Araraquara/SP,Plant Isolated,http://nubbe.db/StyrylPyrone,"262,3440857","262,1568909","3,444999933","35,53900146",0,3,0,3,"256,605011",CC[C@@H]2[C@@]1([H])O[C@](C[C@@]([H])2C[C@@H]3OC(C=CC3)=O)([H])CC=C1
1181,ISSN 1424-6376,Antifungal,Cryptocarya aschersoniana (Lauraceae),Araraquara/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"262,3440857","262,1568909","3,444999933","35,53900146",0,3,0,3,"256,605011",CC[C@@H]2[C@@]1([H])O[C@](C[C@@]([H])2C[C@@H]3OC(C=CC3)=O)([H])CC=C1
1182,ISSN 1424-6376,Antifungal,Cryptocarya aschersoniana (Lauraceae),Araraquara/SP,Plant Isolated,http://nubbe.db/AromaticDerivative,"262,3440857","262,1568909","3,444999933","35,53900146",0,3,0,3,"256,605011",CC[C@@H]2[C@@]1([H])O[C@](C[C@@]([H])2C[C@@H]3OC(C=CC3)=O)([H])CC=C1
1183,ISSN 1424-6376,Antifungal,Cryptocarya aschersoniana (Lauraceae),Araraquara/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"262,3440857","262,1568909","3,444999933","35,53900146",0,3,0,3,"256,605011",CC[C@@H]2[C@@]1([H])O[C@](C[C@@]([H])2C[C@@H]3OC(C=CC3)=O)([H])CC=C1
1184,ISSN 1424-6376,Antitrypanosomal,Cryptocarya aschersoniana (Lauraceae),Araraquara/SP,Plant Isolated,http://nubbe.db/StyrylPyrone,"262,3440857","262,1568909","3,444999933","35,53900146",0,3,0,3,"256,605011",CC[C@@H]2[C@@]1([H])O[C@](C[C@@]([H])2C[C@@H]3OC(C=CC3)=O)([H])CC=C1
1185,ISSN 1424-6376,Antitrypanosomal,Cryptocarya aschersoniana (Lauraceae),Araraquara/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"262,3440857","262,1568909","3,444999933","35,53900146",0,3,0,3,"256,605011",CC[C@@H]2[C@@]1([H])O[C@](C[C@@]([H])2C[C@@H]3OC(C=CC3)=O)([H])CC=C1
1186,ISSN 1424-6376,Antitrypanosomal,Cryptocarya aschersoniana (Lauraceae),Araraquara/SP,Plant Isolated,http://nubbe.db/AromaticDerivative,"262,3440857","262,1568909","3,444999933","35,53900146",0,3,0,3,"256,605011",CC[C@@H]2[C@@]1([H])O[C@](C[C@@]([H])2C[C@@H]3OC(C=CC3)=O)([H])CC=C1
1187,ISSN 1424-6376,Antitrypanosomal,Cryptocarya aschersoniana (Lauraceae),Araraquara/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"262,3440857","262,1568909","3,444999933","35,53900146",0,3,0,3,"256,605011",CC[C@@H]2[C@@]1([H])O[C@](C[C@@]([H])2C[C@@H]3OC(C=CC3)=O)([H])CC=C1
1188,ISSN 1424-6376,Antifungal,Cryptocarya aschersoniana (Lauraceae),Araraquara/SP,Plant Isolated,http://nubbe.db/StyrylPyrone,"140,1797028","140,083725","2,250999928","26,30500031",0,2,0,2,"140,9720001",CCC[C@H](O1)CC=CC1=O
1189,ISSN 1424-6376,Antifungal,Cryptocarya aschersoniana (Lauraceae),Araraquara/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"140,1797028","140,083725","2,250999928","26,30500031",0,2,0,2,"140,9720001",CCC[C@H](O1)CC=CC1=O
1190,ISSN 1424-6376,Antifungal,Cryptocarya aschersoniana (Lauraceae),Araraquara/SP,Plant Isolated,http://nubbe.db/AromaticDerivative,"140,1797028","140,083725","2,250999928","26,30500031",0,2,0,2,"140,9720001",CCC[C@H](O1)CC=CC1=O
1191,ISSN 1424-6376,Antifungal,Cryptocarya aschersoniana (Lauraceae),Araraquara/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"140,1797028","140,083725","2,250999928","26,30500031",0,2,0,2,"140,9720001",CCC[C@H](O1)CC=CC1=O
1192,10.1016/S0031-9422(01)00079-6,Antifungal,Petiveria alliacea (Phytolaccaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"150,3049927","150,0536957","3,095000029",0,0,0,0,5,"149,220993",CCCSSCCC
1193,10.1016/S0031-9422(01)00079-6,Antifungal,Petiveria alliacea (Phytolaccaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"150,3049927","150,0536957","3,095000029",0,0,0,0,5,"149,220993",CCCSSCCC
1194,10.1016/S0031-9422(01)00079-6,Cytotoxic,Petiveria alliacea (Phytolaccaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"150,3049927","150,0536957","3,095000029",0,0,0,0,5,"149,220993",CCCSSCCC
1195,10.1016/S0031-9422(01)00079-6,Cytotoxic,Petiveria alliacea (Phytolaccaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"150,3049927","150,0536957","3,095000029",0,0,0,0,5,"149,220993",CCCSSCCC
1196,10.1016/S0031-9422(01)00079-6,Antifungal,Petiveria alliacea (Phytolaccaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"214,326004","214,0816193","4,02699995",0,0,0,0,4,"207,1840057",C1(CSCC2=CC=CC=C2)=CC=CC=C1
1197,10.1016/S0031-9422(01)00079-6,Antifungal,Petiveria alliacea (Phytolaccaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"214,326004","214,0816193","4,02699995",0,0,0,0,4,"207,1840057",C1(CSCC2=CC=CC=C2)=CC=CC=C1
1198,10.1016/S0031-9422(01)00079-6,Cytotoxic,Petiveria alliacea (Phytolaccaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"214,326004","214,0816193","4,02699995",0,0,0,0,4,"207,1840057",C1(CSCC2=CC=CC=C2)=CC=CC=C1
1199,10.1016/S0031-9422(01)00079-6,Cytotoxic,Petiveria alliacea (Phytolaccaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"214,326004","214,0816193","4,02699995",0,0,0,0,4,"207,1840057",C1(CSCC2=CC=CC=C2)=CC=CC=C1
1200,10.1016/S0031-9422(01)00079-6,Antifungal,Petiveria alliacea (Phytolaccaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"246,3910065","246,0536957","4,52699995",0,0,0,0,5,"225,3130035",C1(CSSCC2=CC=CC=C2)=CC=CC=C1
1201,10.1016/S0031-9422(01)00079-6,Antifungal,Petiveria alliacea (Phytolaccaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"246,3910065","246,0536957","4,52699995",0,0,0,0,5,"225,3130035",C1(CSSCC2=CC=CC=C2)=CC=CC=C1
1202,10.1016/S0031-9422(01)00079-6,Cytotoxic,Petiveria alliacea (Phytolaccaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"246,3910065","246,0536957","4,52699995",0,0,0,0,5,"225,3130035",C1(CSSCC2=CC=CC=C2)=CC=CC=C1
1203,10.1016/S0031-9422(01)00079-6,Cytotoxic,Petiveria alliacea (Phytolaccaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"246,3910065","246,0536957","4,52699995",0,0,0,0,5,"225,3130035",C1(CSSCC2=CC=CC=C2)=CC=CC=C1
1204,10.1016/S0031-9422(01)00079-6,Antifungal,Petiveria alliacea (Phytolaccaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"278,4559937","278,0257568","5,02699995",0,1,0,0,6,"243,4409943",C1(CSSSCC2=CC=CC=C2)=CC=CC=C1
1205,10.1016/S0031-9422(01)00079-6,Antifungal,Petiveria alliacea (Phytolaccaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"278,4559937","278,0257568","5,02699995",0,1,0,0,6,"243,4409943",C1(CSSSCC2=CC=CC=C2)=CC=CC=C1
1206,10.1016/S0031-9422(01)00079-6,Cytotoxic,Petiveria alliacea (Phytolaccaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"278,4559937","278,0257568","5,02699995",0,1,0,0,6,"243,4409943",C1(CSSSCC2=CC=CC=C2)=CC=CC=C1
1207,10.1016/S0031-9422(01)00079-6,Cytotoxic,Petiveria alliacea (Phytolaccaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"278,4559937","278,0257568","5,02699995",0,1,0,0,6,"243,4409943",C1(CSSSCC2=CC=CC=C2)=CC=CC=C1
1208,10.1016/S0031-9422(01)00079-6,Antifungal,Petiveria alliacea (Phytolaccaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"310,5209961","309,9978333","5,526000023",0,1,0,0,7,"261,5700073",C1(CSSSSCC2=CC=CC=C2)=CC=CC=C1
1209,10.1016/S0031-9422(01)00079-6,Antifungal,Petiveria alliacea (Phytolaccaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"310,5209961","309,9978333","5,526000023",0,1,0,0,7,"261,5700073",C1(CSSSSCC2=CC=CC=C2)=CC=CC=C1
1210,10.1016/S0031-9422(01)00079-6,Cytotoxic,Petiveria alliacea (Phytolaccaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"310,5209961","309,9978333","5,526000023",0,1,0,0,7,"261,5700073",C1(CSSSSCC2=CC=CC=C2)=CC=CC=C1
1211,10.1016/S0031-9422(01)00079-6,Cytotoxic,Petiveria alliacea (Phytolaccaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"310,5209961","309,9978333","5,526000023",0,1,0,0,7,"261,5700073",C1(CSSSSCC2=CC=CC=C2)=CC=CC=C1
1212,10.1016/S0031-9422(01)00079-6,Antifungal,Petiveria alliacea (Phytolaccaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"154,2290039","154,0452423","1,787999988","20,22800064",0,1,1,3,"143,7929993",OCSCC1=CC=CC=C1
1213,10.1016/S0031-9422(01)00079-6,Antifungal,Petiveria alliacea (Phytolaccaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"154,2290039","154,0452423","1,787999988","20,22800064",0,1,1,3,"143,7929993",OCSCC1=CC=CC=C1
1214,10.1016/S0031-9422(01)00079-6,Cytotoxic,Petiveria alliacea (Phytolaccaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"154,2290039","154,0452423","1,787999988","20,22800064",0,1,1,3,"143,7929993",OCSCC1=CC=CC=C1
1215,10.1016/S0031-9422(01)00079-6,Cytotoxic,Petiveria alliacea (Phytolaccaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"154,2290039","154,0452423","1,787999988","20,22800064",0,1,1,3,"143,7929993",OCSCC1=CC=CC=C1
1216,10.1016/S0031-9422(01)00079-6,Antifungal,Petiveria alliacea (Phytolaccaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"388,678009","387,9576111","6,539000034",0,1,0,0,10,"314,6289978",C1(CSSSCSSSCC2=CC=CC=C2)=CC=CC=C1
1217,10.1016/S0031-9422(01)00079-6,Antifungal,Petiveria alliacea (Phytolaccaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"388,678009","387,9576111","6,539000034",0,1,0,0,10,"314,6289978",C1(CSSSCSSSCC2=CC=CC=C2)=CC=CC=C1
1218,10.1016/S0031-9422(01)00079-6,Cytotoxic,Petiveria alliacea (Phytolaccaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"388,678009","387,9576111","6,539000034",0,1,0,0,10,"314,6289978",C1(CSSSCSSSCC2=CC=CC=C2)=CC=CC=C1
1219,10.1016/S0031-9422(01)00079-6,Cytotoxic,Petiveria alliacea (Phytolaccaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"388,678009","387,9576111","6,539000034",0,1,0,0,10,"314,6289978",C1(CSSSCSSSCC2=CC=CC=C2)=CC=CC=C1
1220,10.1016/S0031-9422(00)00225-9,Antifungal,Styrax ferrugineus (Styracaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/Lignoid,"326,3432007","326,1154175","4,09800005","61,06999969",0,5,1,5,"288,9100037",OCCCC1=CC2=C(OC(C3=CC4=C(OCO4)C=C3)=C2)C(OC)=C1
1221,10.1016/S0031-9422(00)00225-9,Antifungal,Styrax ferrugineus (Styracaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"326,3432007","326,1154175","4,09800005","61,06999969",0,5,1,5,"288,9100037",OCCCC1=CC2=C(OC(C3=CC4=C(OCO4)C=C3)=C2)C(OC)=C1
1222,10.1016/S0031-9422(00)00225-9,Antifungal,Styrax ferrugineus (Styracaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"326,3432007","326,1154175","4,09800005","61,06999969",0,5,1,5,"288,9100037",OCCCC1=CC2=C(OC(C3=CC4=C(OCO4)C=C3)=C2)C(OC)=C1
1223,10.1016/S0031-9422(00)00225-9,Antibacterial,Styrax ferrugineus (Styracaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/Lignoid,"326,3432007","326,1154175","4,09800005","61,06999969",0,5,1,5,"288,9100037",OCCCC1=CC2=C(OC(C3=CC4=C(OCO4)C=C3)=C2)C(OC)=C1
1224,10.1016/S0031-9422(00)00225-9,Antibacterial,Styrax ferrugineus (Styracaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"326,3432007","326,1154175","4,09800005","61,06999969",0,5,1,5,"288,9100037",OCCCC1=CC2=C(OC(C3=CC4=C(OCO4)C=C3)=C2)C(OC)=C1
1225,10.1016/S0031-9422(00)00225-9,Antibacterial,Styrax ferrugineus (Styracaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"326,3432007","326,1154175","4,09800005","61,06999969",0,5,1,5,"288,9100037",OCCCC1=CC2=C(OC(C3=CC4=C(OCO4)C=C3)=C2)C(OC)=C1
1226,10.1016/S0031-9422(00)00225-9,Antifungal,Styrax ferrugineus (Styracaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/Lignoid,"488,4837952","488,1682434","2,391000032","140,2220001",0,10,4,8,"421,0310059",COC1=CC(CCCO[C@H](O[C@@H]([C@H]([C@@H]3O)O)CO)[C@@H]3O)=CC2=C1OC(C5=CC4=C(C=C5)OCO4)=C2
1227,10.1016/S0031-9422(00)00225-9,Antifungal,Styrax ferrugineus (Styracaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"488,4837952","488,1682434","2,391000032","140,2220001",0,10,4,8,"421,0310059",COC1=CC(CCCO[C@H](O[C@@H]([C@H]([C@@H]3O)O)CO)[C@@H]3O)=CC2=C1OC(C5=CC4=C(C=C5)OCO4)=C2
1228,10.1016/S0031-9422(00)00225-9,Antifungal,Styrax ferrugineus (Styracaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"488,4837952","488,1682434","2,391000032","140,2220001",0,10,4,8,"421,0310059",COC1=CC(CCCO[C@H](O[C@@H]([C@H]([C@@H]3O)O)CO)[C@@H]3O)=CC2=C1OC(C5=CC4=C(C=C5)OCO4)=C2
1229,10.1016/S0031-9422(00)00225-9,Antibacterial,Styrax ferrugineus (Styracaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/Lignoid,"488,4837952","488,1682434","2,391000032","140,2220001",0,10,4,8,"421,0310059",COC1=CC(CCCO[C@H](O[C@@H]([C@H]([C@@H]3O)O)CO)[C@@H]3O)=CC2=C1OC(C5=CC4=C(C=C5)OCO4)=C2
1230,10.1016/S0031-9422(00)00225-9,Antibacterial,Styrax ferrugineus (Styracaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"488,4837952","488,1682434","2,391000032","140,2220001",0,10,4,8,"421,0310059",COC1=CC(CCCO[C@H](O[C@@H]([C@H]([C@@H]3O)O)CO)[C@@H]3O)=CC2=C1OC(C5=CC4=C(C=C5)OCO4)=C2
1231,10.1016/S0031-9422(00)00225-9,Antibacterial,Styrax ferrugineus (Styracaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"488,4837952","488,1682434","2,391000032","140,2220001",0,10,4,8,"421,0310059",COC1=CC(CCCO[C@H](O[C@@H]([C@H]([C@@H]3O)O)CO)[C@@H]3O)=CC2=C1OC(C5=CC4=C(C=C5)OCO4)=C2
1232,10.1016/S0031-9422(00)00225-9,Antifungal,Styrax ferrugineus (Styracaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/Lignoid,"504,5263062","504,1995544","2,147000074","140,2220001",1,10,4,10,"448,1929932",COC1=CC(CCCO[C@H](O[C@@H]([C@H]([C@@H]3O)O)CO)[C@@H]3O)=CC2=C1OC(C4=CC(OC)=C(C=C4)OC)=C2
1233,10.1016/S0031-9422(00)00225-9,Antifungal,Styrax ferrugineus (Styracaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"504,5263062","504,1995544","2,147000074","140,2220001",1,10,4,10,"448,1929932",COC1=CC(CCCO[C@H](O[C@@H]([C@H]([C@@H]3O)O)CO)[C@@H]3O)=CC2=C1OC(C4=CC(OC)=C(C=C4)OC)=C2
1234,10.1016/S0031-9422(00)00225-9,Antifungal,Styrax ferrugineus (Styracaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"504,5263062","504,1995544","2,147000074","140,2220001",1,10,4,10,"448,1929932",COC1=CC(CCCO[C@H](O[C@@H]([C@H]([C@@H]3O)O)CO)[C@@H]3O)=CC2=C1OC(C4=CC(OC)=C(C=C4)OC)=C2
1235,10.1016/S0031-9422(00)00225-9,Antibacterial,Styrax ferrugineus (Styracaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/Lignoid,"504,5263062","504,1995544","2,147000074","140,2220001",1,10,4,10,"448,1929932",COC1=CC(CCCO[C@H](O[C@@H]([C@H]([C@@H]3O)O)CO)[C@@H]3O)=CC2=C1OC(C4=CC(OC)=C(C=C4)OC)=C2
1236,10.1016/S0031-9422(00)00225-9,Antibacterial,Styrax ferrugineus (Styracaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"504,5263062","504,1995544","2,147000074","140,2220001",1,10,4,10,"448,1929932",COC1=CC(CCCO[C@H](O[C@@H]([C@H]([C@@H]3O)O)CO)[C@@H]3O)=CC2=C1OC(C4=CC(OC)=C(C=C4)OC)=C2
1237,10.1016/S0031-9422(00)00225-9,Antibacterial,Styrax ferrugineus (Styracaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"504,5263062","504,1995544","2,147000074","140,2220001",1,10,4,10,"448,1929932",COC1=CC(CCCO[C@H](O[C@@H]([C@H]([C@@H]3O)O)CO)[C@@H]3O)=CC2=C1OC(C4=CC(OC)=C(C=C4)OC)=C2
1238,10.1016/S0031-9422(00)00225-9,Antifungal,Styrax ferrugineus (Styracaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/Lignoid,"360,401001","360,1572876","1,894999981","88,38600159",0,6,3,7,"329,6019897",OCCCC1=CC2=C(O[C@@H]([C@@]3=CC=C(O)C(OC)=C3)[C@@H]2CO)C(OC)=C1
1239,10.1016/S0031-9422(00)00225-9,Antifungal,Styrax ferrugineus (Styracaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"360,401001","360,1572876","1,894999981","88,38600159",0,6,3,7,"329,6019897",OCCCC1=CC2=C(O[C@@H]([C@@]3=CC=C(O)C(OC)=C3)[C@@H]2CO)C(OC)=C1
1240,10.1016/S0031-9422(00)00225-9,Antifungal,Styrax ferrugineus (Styracaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"360,401001","360,1572876","1,894999981","88,38600159",0,6,3,7,"329,6019897",OCCCC1=CC2=C(O[C@@H]([C@@]3=CC=C(O)C(OC)=C3)[C@@H]2CO)C(OC)=C1
